@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
445.549446,21.859611,7.729609,16.415079,21.103836,15.125722,12.928201,10.345711,7.378651,8.610364,7.303997,4.223855,3.784738,3.46326,2.191642,2.963948,3.83308,3.483162,2.768838,2.574924,2.788027,2.958556,2.264376,2.523944,2.078622,2.707614,2.599612,2.15062,2.073761,2.369404,2.736477,1.825912,2.043995,1.825912,2.736477,2.369404,2.073761,2.15062,2.599612,2.707614,2.078622,2.523944,2.264376,2.958556,2.788027,2.574924,2.768838,3.483162,3.83308,2.963948,2.191642,3.46326,3.784738,4.223855,7.303997,8.610364,7.378651,10.345711,12.928201,15.125722,21.103836,16.415079,7.729609,21.859611,10.169923,walking
371.566587,23.216678,63.033382,24.452884,28.160564,7.697234,17.635696,9.559409,2.085963,4.887916,0.28406,2.140103,2.706909,1.635466,0.732839,1.972851,1.717081,2.12545,0.54818,1.244778,1.304081,1.494748,1.56118,1.07969,1.187016,1.708789,1.195525,1.16427,0.956543,1.477893,0.468685,1.465438,1.092334,1.465438,0.468685,1.477893,0.956543,1.16427,1.195525,1.708789,1.187016,1.07969,1.56118,1.494748,1.304081,1.244778,0.54818,2.12545,1.717081,1.972851,0.732839,1.635466,2.706909,2.140103,0.28406,4.887916,2.085963,9.559409,17.635696,7.697234,28.160564,24.452884,63.033382,23.216678,8.993589,walking
312.199563,124.182925,38.283808,21.1755,31.661863,22.693727,13.131225,7.804974,2.938302,4.848739,2.729155,1.372665,2.499645,2.614228,2.707637,2.916853,2.063311,2.564767,2.296106,1.943048,1.9567,2.083722,1.612864,1.979126,1.535765,1.834146,2.053664,1.651126,1.806575,1.783389,1.664123,1.677525,1.766242,1.677525,1.664123,1.783389,1.806575,1.651126,2.053664,1.834146,1.535765,1.979126,1.612864,2.083722,1.9567,1.943048,2.296106,2.564767,2.063311,2.916853,2.707637,2.614228,2.499645,1.372665,2.729155,4.848739,2.938302,7.804974,13.131225,22.693727,31.661863,21.1755,38.283808,124.182925,11.800902,walking
403.663733,128.093693,44.917227,33.462141,23.423913,5.067802,8.952254,3.443229,0.67248,1.414851,3.012085,1.664874,3.395862,1.330248,0.911896,1.080845,0.650168,1.649111,0.77686,1.604864,1.915861,0.261877,1.301666,0.440682,1.013121,0.610555,1.051751,1.391991,0.953211,1.344903,0.436434,0.900801,0.319948,0.900801,0.436434,1.344903,0.953211,1.391991,1.051751,0.610555,1.013121,0.440682,1.301666,0.261877,1.915861,1.604864,0.77686,1.649111,0.650168,1.080845,0.911896,1.330248,3.395862,1.664874,3.012085,1.414851,0.67248,3.443229,8.952254,5.067802,23.423913,33.462141,44.917227,128.093693,11.126884,walking
351.332946,22.459266,39.273382,4.528605,20.239265,8.813008,5.949845,2.335897,4.26642,4.967893,2.898916,3.252146,1.957011,2.890585,2.264728,2.306248,2.533293,1.760644,1.864365,1.482929,1.513343,1.473678,1.922997,2.094631,1.548445,1.519076,0.698072,1.498236,1.647102,1.98577,2.086491,0.750864,1.127723,0.750864,2.086491,1.98577,1.647102,1.498236,0.698072,1.519076,1.548445,2.094631,1.922997,1.473678,1.513343,1.482929,1.864365,1.760644,2.533293,2.306248,2.264728,2.890585,1.957011,3.252146,2.898916,4.967893,4.26642,2.335897,5.949845,8.813008,20.239265,4.528605,39.273382,22.459266,8.379778,walking
439.513837,40.691035,69.249413,6.691382,8.232756,8.094668,1.61559,0.8369,2.808194,3.699991,1.063235,1.286797,1.144653,2.07621,1.240127,1.23625,1.164105,0.700746,1.420304,0.889692,1.413447,0.781334,1.057744,0.949105,0.315639,0.862438,0.906248,1.070713,1.303571,1.014107,1.113601,0.70151,1.096562,0.70151,1.113601,1.014107,1.303571,1.070713,0.906248,0.862438,0.315639,0.949105,1.057744,0.781334,1.413447,0.889692,1.420304,0.700746,1.164105,1.23625,1.240127,2.07621,1.144653,1.286797,1.063235,3.699991,2.808194,0.8369,1.61559,8.094668,8.232756,6.691382,69.249413,40.691035,9.734092,walking
307.388965,64.640644,22.060182,52.439401,3.34029,21.081289,7.772207,9.638418,1.839134,2.32839,2.64919,2.635046,2.573419,1.767634,2.044863,0.784207,1.388678,1.615901,1.003406,0.660529,0.985249,0.568274,0.477193,1.034952,0.797345,0.321335,0.212822,0.242617,0.244056,0.453148,0.536566,0.48632,0.149599,0.48632,0.536566,0.453148,0.244056,0.242617,0.212822,0.321335,0.797345,1.034952,0.477193,0.568274,0.985249,0.660529,1.003406,1.615901,1.388678,0.784207,2.044863,1.767634,2.573419,2.635046,2.64919,2.32839,1.839134,9.638418,7.772207,21.081289,3.34029,52.439401,22.060182,64.640644,7.759348,walking
311.443679,66.692281,43.267126,10.230197,9.673596,23.42267,10.641082,6.121553,11.065878,5.775802,5.574022,11.136372,6.083056,3.046782,5.895545,2.150991,7.903046,6.025243,3.923632,3.777155,1.303099,3.600276,4.97141,6.322343,3.809875,3.706182,1.522342,2.916275,6.462957,3.974949,4.159539,4.881418,1.880369,4.881418,4.159539,3.974949,6.462957,2.916275,1.522342,3.706182,3.809875,6.322343,4.97141,3.600276,1.303099,3.777155,3.923632,6.025243,7.903046,2.150991,5.895545,3.046782,6.083056,11.136372,5.574022,5.775802,11.065878,6.121553,10.641082,23.42267,9.673596,10.230197,43.267126,66.692281,10.884031,walking
466.602929,23.716909,81.129117,19.594256,9.879089,7.319675,21.635646,15.28344,8.586197,10.291739,4.266552,6.458594,10.017019,12.978205,11.380005,8.960078,5.10158,3.524235,4.261189,4.622287,2.447807,1.069212,3.341209,4.358872,5.60647,5.64367,6.040774,6.213428,6.2957,6.136559,6.305546,6.995599,7.234266,6.995599,6.305546,6.136559,6.2957,6.213428,6.040774,5.64367,5.60647,4.358872,3.341209,1.069212,2.447807,4.622287,4.261189,3.524235,5.10158,8.960078,11.380005,12.978205,10.017019,6.458594,4.266552,10.291739,8.586197,15.28344,21.635646,7.319675,9.879089,19.594256,81.129117,23.716909,13.143582,walking
619.698725,118.395205,117.949834,44.377747,23.447,40.835394,44.878642,20.122735,21.822341,34.591148,29.235196,18.848284,22.647273,23.571593,15.783315,11.587625,16.497209,15.908999,8.503475,5.443078,7.506417,5.786302,2.956851,3.260348,9.329791,11.390032,8.612207,7.93098,12.010866,12.355894,9.445527,12.992895,16.021448,12.992895,9.445527,12.355894,12.010866,7.93098,8.612207,11.390032,9.329791,3.260348,2.956851,5.786302,7.506417,5.443078,8.503475,15.908999,16.497209,11.587625,15.783315,23.571593,22.647273,18.848284,29.235196,34.591148,21.822341,20.122735,44.878642,40.835394,23.447,44.377747,117.949834,118.395205,20.550795,walking
92.147758,14.054785,16.710241,9.480984,12.633461,11.003893,10.803967,6.332589,5.852475,8.337588,5.503853,6.660978,5.267241,3.182129,3.109802,2.833804,2.32864,2.536194,2.075424,1.749108,2.439225,2.19285,1.934406,2.145231,1.841394,1.598766,2.152734,1.664106,1.762847,1.746493,1.614714,1.383553,1.721917,1.383553,1.614714,1.746493,1.762847,1.664106,2.152734,1.598766,1.841394,2.145231,1.934406,2.19285,2.439225,1.749108,2.075424,2.536194,2.32864,2.833804,3.109802,3.182129,5.267241,6.660978,5.503853,8.337588,5.852475,6.332589,10.803967,11.003893,12.633461,9.480984,16.710241,14.054785,4.761649,walking
102.37483,24.444322,12.207561,12.317474,2.120055,5.972178,8.711693,8.471502,4.581195,8.379477,4.005431,4.954949,4.004195,3.711424,2.951574,1.945026,3.685656,2.26245,1.411426,3.059153,1.739624,1.904102,1.997167,0.97502,2.14187,1.370048,1.506142,1.906988,1.07021,1.944277,1.535539,1.115891,2.041413,1.115891,1.535539,1.944277,1.07021,1.906988,1.506142,1.370048,2.14187,0.97502,1.997167,1.904102,1.739624,3.059153,1.411426,2.26245,3.685656,1.945026,2.951574,3.711424,4.004195,4.954949,4.005431,8.379477,4.581195,8.471502,8.711693,5.972178,2.120055,12.317474,12.207561,24.444322,4.475653,walking
116.801686,15.527079,34.545213,6.588826,16.312919,17.037794,10.085746,15.497697,5.203342,4.774253,3.144586,1.184449,1.433065,0.906521,1.412117,0.459603,0.490322,0.558229,0.808456,0.589184,0.191702,0.762819,0.803895,0.359184,0.161704,0.854803,0.422261,0.089811,0.762393,0.735243,0.329143,0.450913,0.991614,0.450913,0.329143,0.735243,0.762393,0.089811,0.422261,0.854803,0.161704,0.359184,0.803895,0.762819,0.191702,0.589184,0.808456,0.558229,0.490322,0.459603,1.412117,0.906521,1.433065,1.184449,3.144586,4.774253,5.203342,15.497697,10.085746,17.037794,16.312919,6.588826,34.545213,15.527079,5.280507,walking
207.398392,72.711919,56.554346,15.737566,14.175324,13.527059,7.025251,9.547332,4.319391,4.387288,4.176265,1.133259,1.480432,1.302365,3.158798,2.010762,0.787392,0.396191,2.045583,1.80588,1.638954,0.614985,0.340379,0.950902,1.238597,1.412611,1.445686,0.506433,0.373818,0.368417,0.98774,1.149863,0.924528,1.149863,0.98774,0.368417,0.373818,0.506433,1.445686,1.412611,1.238597,0.950902,0.340379,0.614985,1.638954,1.80588,2.045583,0.396191,0.787392,2.010762,3.158798,1.302365,1.480432,1.133259,4.176265,4.387288,4.319391,9.547332,7.025251,13.527059,14.175324,15.737566,56.554346,72.711919,7.93134,walking
854.095562,168.657166,45.696043,27.258662,27.204606,15.500354,8.312758,12.197958,7.990958,4.815529,6.932242,5.475903,4.810741,5.468849,3.468205,3.785493,3.728572,2.775746,2.343637,3.560313,3.463967,2.634663,2.917372,2.587471,2.358032,1.81124,1.436059,1.814956,2.612532,3.260359,3.559407,4.416851,4.132831,4.416851,3.559407,3.260359,2.612532,1.814956,1.436059,1.81124,2.358032,2.587471,2.917372,2.634663,3.463967,3.560313,2.343637,2.775746,3.728572,3.785493,3.468205,5.468849,4.810741,5.475903,6.932242,4.815529,7.990958,12.197958,8.312758,15.500354,27.204606,27.258662,45.696043,168.657166,18.716455,walking
427.368449,42.816014,46.529542,38.35632,31.351832,9.902697,9.430908,7.257843,1.568444,2.694333,0.903577,2.792564,0.339187,0.978606,0.935443,0.652814,0.264057,0.360967,0.973754,0.379296,0.541221,0.975547,0.577137,0.402568,0.689262,0.228763,0.585121,0.365105,0.233363,0.460819,0.395537,0.18469,0.555523,0.18469,0.395537,0.460819,0.233363,0.365105,0.585121,0.228763,0.689262,0.402568,0.577137,0.975547,0.541221,0.379296,0.973754,0.360967,0.264057,0.652814,0.935443,0.978606,0.339187,2.792564,0.903577,2.694333,1.568444,7.257843,9.430908,9.902697,31.351832,38.35632,46.529542,42.816014,11.168874,walking
535.328258,38.039469,79.583764,45.960192,11.354909,18.42143,14.825852,8.080296,9.97725,6.496206,7.992897,5.820048,6.725096,5.829315,4.202753,4.743502,5.136182,5.705962,4.118221,3.576527,3.716896,4.067516,3.846067,3.732709,3.603158,3.670584,3.58499,3.060253,3.169709,3.97457,4.153325,3.308303,2.283002,3.308303,4.153325,3.97457,3.169709,3.060253,3.58499,3.670584,3.603158,3.732709,3.846067,4.067516,3.716896,3.576527,4.118221,5.705962,5.136182,4.743502,4.202753,5.829315,6.725096,5.820048,7.992897,6.496206,9.97725,8.080296,14.825852,18.42143,11.354909,45.960192,79.583764,38.039469,13.87044,walking
515.929627,73.695559,27.289714,53.00814,27.528229,17.047128,21.726249,9.673047,14.506646,7.115285,8.526533,7.567346,6.850915,6.774141,6.928821,4.86968,4.618965,4.925964,4.953265,4.764745,4.921475,4.679257,4.158769,3.162234,3.649727,4.529771,4.531513,3.879206,3.692647,3.548907,3.350325,3.775268,4.08818,3.775268,3.350325,3.548907,3.692647,3.879206,4.531513,4.529771,3.649727,3.162234,4.158769,4.679257,4.921475,4.764745,4.953265,4.925964,4.618965,4.86968,6.928821,6.774141,6.850915,7.567346,8.526533,7.115285,14.506646,9.673047,21.726249,17.047128,27.528229,53.00814,27.289714,73.695559,14.132624,walking
596.632577,78.747674,69.617819,23.18601,12.297236,16.817688,8.861087,6.882685,7.018541,9.7343,7.928594,5.172599,5.324594,5.758646,4.762529,4.474119,3.773106,4.747227,3.245988,3.376262,3.494149,3.237486,4.105975,2.826151,3.501302,3.585097,2.7853,3.232637,2.612944,3.469938,2.627183,3.88568,1.982739,3.88568,2.627183,3.469938,2.612944,3.232637,2.7853,3.585097,3.501302,2.826151,4.105975,3.237486,3.494149,3.376262,3.245988,4.747227,3.773106,4.474119,4.762529,5.758646,5.324594,5.172599,7.928594,9.7343,7.018541,6.882685,8.861087,16.817688,12.297236,23.18601,69.617819,78.747674,13.416916,walking
655.715056,82.579923,30.237167,32.937368,4.838976,8.525655,6.834277,9.083726,5.659274,2.777739,1.120289,2.048264,0.715407,1.814012,1.573635,0.864942,1.347809,0.460183,0.946447,0.337838,1.545903,1.404314,0.872672,1.544041,1.089768,0.205141,0.882083,1.817814,0.657529,0.6296,0.89567,0.391883,1.23992,0.391883,0.89567,0.6296,0.657529,1.817814,0.882083,0.205141,1.089768,1.544041,0.872672,1.404314,1.545903,0.337838,0.946447,0.460183,1.347809,0.864942,1.573635,1.814012,0.715407,2.048264,1.120289,2.777739,5.659274,9.083726,6.834277,8.525655,4.838976,32.937368,30.237167,82.579923,14.157206,walking
846.033673,63.33084,93.382641,49.514779,33.428007,17.974113,5.665235,9.321358,9.483556,7.629629,5.410235,3.589658,4.5094,4.306639,1.587178,3.598092,2.47735,2.564622,3.515261,0.98301,3.714154,2.412742,2.716479,3.115138,1.334282,3.590453,1.986794,0.87073,2.395835,1.790992,3.149184,2.447559,0.076663,2.447559,3.149184,1.790992,2.395835,0.87073,1.986794,3.590453,1.334282,3.115138,2.716479,2.412742,3.714154,0.98301,3.515261,2.564622,2.47735,3.598092,1.587178,4.306639,4.5094,3.589658,5.410235,7.629629,9.483556,9.321358,5.665235,17.974113,33.428007,49.514779,93.382641,63.33084,16.931677,walking
579.860643,95.438331,28.906562,20.694498,43.364662,25.463783,10.489076,8.982441,8.069122,7.155894,3.843108,3.687522,4.359771,3.435805,1.495046,1.848827,3.684059,2.994373,1.999073,2.166982,2.290487,1.874035,1.718153,1.33031,1.634641,1.56598,1.81768,1.398893,1.834751,1.389949,1.719003,1.55751,1.131294,1.55751,1.719003,1.389949,1.834751,1.398893,1.81768,1.56598,1.634641,1.33031,1.718153,1.874035,2.290487,2.166982,1.999073,2.994373,3.684059,1.848827,1.495046,3.435805,4.359771,3.687522,3.843108,7.155894,8.069122,8.982441,10.489076,25.463783,43.364662,20.694498,28.906562,95.438331,15.748461,walking
618.90239,57.84367,42.290512,8.500877,15.67062,23.580645,21.439397,13.6951,4.837142,4.449975,3.257154,3.351016,1.614256,1.236502,0.761902,0.71333,1.475293,2.226285,2.299628,1.348696,1.009511,1.599669,2.593132,2.808744,1.886787,1.023489,0.955145,1.322525,2.542746,3.277396,2.169725,0.980433,0.033029,0.980433,2.169725,3.277396,2.542746,1.322525,0.955145,1.023489,1.886787,2.808744,2.593132,1.599669,1.009511,1.348696,2.299628,2.226285,1.475293,0.71333,0.761902,1.236502,1.614256,3.351016,3.257154,4.449975,4.837142,13.6951,21.439397,23.580645,15.67062,8.500877,42.290512,57.84367,13.332462,walking
482.138843,86.32004,26.225663,9.518254,24.578671,10.892199,8.890242,6.59827,3.57183,6.091147,5.167804,3.489882,3.443687,2.665765,2.986509,3.680816,3.323105,2.932071,3.125477,2.544255,2.528598,2.573611,2.613162,2.673794,2.289031,2.03076,2.06826,2.154005,1.931624,1.66992,2.35286,2.190212,1.741892,2.190212,2.35286,1.66992,1.931624,2.154005,2.06826,2.03076,2.289031,2.673794,2.613162,2.573611,2.528598,2.544255,3.125477,2.932071,3.323105,3.680816,2.986509,2.665765,3.443687,3.489882,5.167804,6.091147,3.57183,6.59827,8.890242,10.892199,24.578671,9.518254,26.225663,86.32004,12.795997,walking
466.59684,116.204633,41.161448,8.171403,18.671,17.132547,14.91302,9.475661,6.739249,6.876494,5.538137,5.020629,3.663233,4.678258,4.092909,2.911254,4.462341,2.640096,2.759072,3.891089,1.998296,3.380636,3.402618,3.12638,2.636694,3.797936,2.011702,2.47532,2.104954,1.733482,1.269318,1.582092,0.914466,1.582092,1.269318,1.733482,2.104954,2.47532,2.011702,3.797936,2.636694,3.12638,3.402618,3.380636,1.998296,3.891089,2.759072,2.640096,4.462341,2.911254,4.092909,4.678258,3.663233,5.020629,5.538137,6.876494,6.739249,9.475661,14.91302,17.132547,18.671,8.171403,41.161448,116.204633,12.52817,walking
511.838094,125.094373,69.052271,44.922453,45.669449,16.350237,12.487062,16.03537,8.70256,3.404736,3.072783,4.384433,2.109872,2.7823,6.399786,6.356847,3.870952,2.69605,2.955037,1.979292,4.092587,4.603554,3.723185,1.853219,0.738428,1.328854,2.58076,3.308731,2.448369,1.075834,3.906853,3.709103,1.478924,3.709103,3.906853,1.075834,2.448369,3.308731,2.58076,1.328854,0.738428,1.853219,3.723185,4.603554,4.092587,1.979292,2.955037,2.69605,3.870952,6.356847,6.399786,2.7823,2.109872,4.384433,3.072783,3.404736,8.70256,16.03537,12.487062,16.350237,45.669449,44.922453,69.052271,125.094373,16.94663,walking
533.516079,120.737673,48.0478,19.819713,6.177972,4.467659,6.054728,9.778579,1.858611,1.38759,2.089246,2.620443,3.515154,0.989527,1.350609,1.520506,1.392459,1.550711,1.453926,1.374897,1.538527,0.882118,0.848949,1.028905,0.774362,0.527614,0.454595,0.718904,0.595008,1.127525,0.847937,1.18958,0.839891,1.18958,0.847937,1.127525,0.595008,0.718904,0.454595,0.527614,0.774362,1.028905,0.848949,0.882118,1.538527,1.374897,1.453926,1.550711,1.392459,1.520506,1.350609,0.989527,3.515154,2.620443,2.089246,1.38759,1.858611,9.778579,6.054728,4.467659,6.177972,19.819713,48.0478,120.737673,14.418122,walking
490.614562,90.673826,57.943251,53.89209,32.462836,8.454092,13.342582,6.769011,5.560159,5.704398,3.001886,3.499925,4.598535,3.68398,2.008703,3.305471,3.053036,1.863685,2.180513,3.392257,2.210197,1.330192,2.635744,2.979051,1.319619,1.870476,3.141908,1.882372,1.023767,2.568763,2.586366,2.405178,1.41404,2.405178,2.586366,2.568763,1.023767,1.882372,3.141908,1.870476,1.319619,2.979051,2.635744,1.330192,2.210197,3.392257,2.180513,1.863685,3.053036,3.305471,2.008703,3.68398,4.598535,3.499925,3.001886,5.704398,5.560159,6.769011,13.342582,8.454092,32.462836,53.89209,57.943251,90.673826,14.784921,walking
630.952192,110.227941,5.455537,31.612358,6.01765,18.305335,6.639354,10.14345,1.823028,4.091903,4.386357,3.100228,3.768894,2.685743,2.620037,3.106166,2.536199,1.719329,2.492357,1.334215,3.266545,0.636355,2.327426,1.395052,2.866241,1.044392,2.622874,0.967987,2.778737,0.9998,2.015378,0.788192,2.853252,0.788192,2.015378,0.9998,2.778737,0.967987,2.622874,1.044392,2.866241,1.395052,2.327426,0.636355,3.266545,1.334215,2.492357,1.719329,2.536199,3.106166,2.620037,2.685743,3.768894,3.100228,4.386357,4.091903,1.823028,10.14345,6.639354,18.305335,6.01765,31.612358,5.455537,110.227941,14.207345,walking
693.67855,86.90766,97.756312,25.736972,20.940778,23.220311,6.302036,17.222393,11.353921,9.761826,9.441174,9.536537,8.216268,7.092085,7.049854,5.934403,6.110652,6.74857,5.722468,6.078513,6.178675,4.901839,5.059432,4.49072,4.344296,4.479586,4.776298,5.003586,4.750187,4.935982,4.445535,4.273018,4.26997,4.273018,4.445535,4.935982,4.750187,5.003586,4.776298,4.479586,4.344296,4.49072,5.059432,4.901839,6.178675,6.078513,5.722468,6.74857,6.110652,5.934403,7.049854,7.092085,8.216268,9.536537,9.441174,9.761826,11.353921,17.222393,6.302036,23.220311,20.940778,25.736972,97.756312,86.90766,16.217658,walking
321.409304,106.346224,84.371423,85.070903,30.816393,38.281819,14.570453,18.590178,16.928237,14.424499,14.425946,12.357661,11.786945,10.569571,10.612698,9.153842,8.941567,7.300895,7.542677,7.097803,7.394808,6.945551,6.577237,6.658139,6.425942,6.879034,6.137791,7.016394,6.389483,7.012738,6.704498,6.586052,6.036429,6.586052,6.704498,7.012738,6.389483,7.016394,6.137791,6.879034,6.425942,6.658139,6.577237,6.945551,7.394808,7.097803,7.542677,7.300895,8.941567,9.153842,10.612698,10.569571,11.786945,12.357661,14.425946,14.424499,16.928237,18.590178,14.570453,38.281819,30.816393,85.070903,84.371423,106.346224,15.307335,walking
187.335403,50.473567,3.19792,26.764146,9.76888,16.652401,2.925577,3.622159,8.218595,10.044464,3.477824,0.862063,3.072538,2.591933,1.851864,1.762109,1.021414,1.137495,1.281927,0.678924,1.754371,0.081149,1.646572,0.945614,2.021763,1.128092,2.149735,1.323622,1.660923,1.288921,1.224084,1.36869,1.004222,1.36869,1.224084,1.288921,1.660923,1.323622,2.149735,1.128092,2.021763,0.945614,1.646572,0.081149,1.754371,0.678924,1.281927,1.137495,1.021414,1.762109,1.851864,2.591933,3.072538,0.862063,3.477824,10.044464,8.218595,3.622159,2.925577,16.652401,9.76888,26.764146,3.19792,50.473567,5.351988,walking
326.570463,19.459965,4.88652,23.156369,17.151693,16.516789,8.654568,7.123624,5.764935,0.905441,1.657365,1.621561,0.744775,0.845896,1.507382,0.727907,0.164706,0.797418,0.162288,0.748822,0.125259,0.348378,0.44992,0.469084,0.398257,0.833636,0.185978,0.352384,0.542503,0.194484,0.438117,0.671019,0.056633,0.671019,0.438117,0.194484,0.542503,0.352384,0.185978,0.833636,0.398257,0.469084,0.44992,0.348378,0.125259,0.748822,0.162288,0.797418,0.164706,0.727907,1.507382,0.845896,0.744775,1.621561,1.657365,0.905441,5.764935,7.123624,8.654568,16.516789,17.151693,23.156369,4.88652,19.459965,7.419946,walking
159.282513,22.190199,24.000385,6.617061,23.566868,17.926217,12.11139,3.962617,3.14015,9.805206,4.98029,1.960583,2.825806,3.643886,2.475908,1.011647,0.753134,0.443974,0.966426,1.808824,0.628557,0.958723,1.815642,1.156948,0.618918,1.201166,0.45437,0.505306,0.077256,0.659932,0.774138,0.826145,0.631237,0.826145,0.774138,0.659932,0.077256,0.505306,0.45437,1.201166,0.618918,1.156948,1.815642,0.958723,0.628557,1.808824,0.966426,0.443974,0.753134,1.011647,2.475908,3.643886,2.825806,1.960583,4.98029,9.805206,3.14015,3.962617,12.11139,17.926217,23.566868,6.617061,24.000385,22.190199,4.687888,walking
272.207884,101.815802,76.619522,26.828506,15.43564,15.228243,4.197914,2.564329,10.62021,7.176554,2.103835,3.482904,4.569611,4.173491,3.519603,3.138592,2.628457,2.133583,2.305829,2.720808,2.506684,2.127114,2.371982,2.239022,2.435275,2.376367,2.395986,2.461483,2.187945,2.31734,2.225929,2.5042,2.168609,2.5042,2.225929,2.31734,2.187945,2.461483,2.395986,2.376367,2.435275,2.239022,2.371982,2.127114,2.506684,2.720808,2.305829,2.133583,2.628457,3.138592,3.519603,4.173491,4.569611,3.482904,2.103835,7.176554,10.62021,2.564329,4.197914,15.228243,15.43564,26.828506,76.619522,101.815802,10.814771,walking
822.462441,179.195406,7.762857,5.822018,22.014662,13.132281,19.723752,6.141663,14.201054,8.521343,5.750439,4.264036,5.848024,4.873925,3.254061,3.578583,3.198236,3.304847,4.399067,2.140191,2.939714,2.351522,3.062542,2.654683,1.406232,2.745413,2.499001,1.778651,2.140465,2.004593,2.312257,2.285746,1.218725,2.285746,2.312257,2.004593,2.140465,1.778651,2.499001,2.745413,1.406232,2.654683,3.062542,2.351522,2.939714,2.140191,4.399067,3.304847,3.198236,3.578583,3.254061,4.873925,5.848024,4.264036,5.750439,8.521343,14.201054,6.141663,19.723752,13.132281,22.014662,5.822018,7.762857,179.195406,18.988209,walking
287.146535,15.559438,40.146746,4.338102,16.913478,17.209956,20.044157,19.899744,1.861091,3.717346,1.896063,4.377313,2.613442,2.098519,2.586874,1.179502,1.769627,0.361928,0.904554,1.158837,1.766546,1.121687,0.072979,0.715618,0.983982,1.89417,1.133062,1.052682,1.394533,0.858403,0.143831,0.490143,1.129829,0.490143,0.143831,0.858403,1.394533,1.052682,1.133062,1.89417,0.983982,0.715618,0.072979,1.121687,1.766546,1.158837,0.904554,0.361928,1.769627,1.179502,2.586874,2.098519,2.613442,4.377313,1.896063,3.717346,1.861091,19.899744,20.044157,17.209956,16.913478,4.338102,40.146746,15.559438,7.436245,walking
432.098555,91.273417,63.097757,19.663822,17.862594,5.608118,2.54618,2.860406,7.057053,4.739134,2.534595,3.008387,3.041675,1.096714,1.39193,1.048162,1.788011,0.822264,0.334694,1.25417,0.449907,0.390374,0.983257,0.654071,0.561988,1.301171,1.417263,0.259674,0.669146,0.968678,0.843014,0.422225,0.836319,0.422225,0.843014,0.968678,0.669146,0.259674,1.417263,1.301171,0.561988,0.654071,0.983257,0.390374,0.449907,1.25417,0.334694,0.822264,1.788011,1.048162,1.39193,1.096714,3.041675,3.008387,2.534595,4.739134,7.057053,2.860406,2.54618,5.608118,17.862594,19.663822,63.097757,91.273417,12.024635,walking
352.101731,78.046071,62.127959,25.369616,43.924639,22.999925,5.330308,3.682831,6.441585,3.632599,3.399065,1.652901,2.537039,2.20913,1.973315,0.490572,1.699812,1.006595,0.408461,1.511929,1.28018,1.704532,0.53833,1.008123,0.53691,1.180641,1.226833,0.738443,0.58684,0.251182,1.245561,0.878878,0.726772,0.878878,1.245561,0.251182,0.58684,0.738443,1.226833,1.180641,0.53691,1.008123,0.53833,1.704532,1.28018,1.511929,0.408461,1.006595,1.699812,0.490572,1.973315,2.20913,2.537039,1.652901,3.399065,3.632599,6.441585,3.682831,5.330308,22.999925,43.924639,25.369616,62.127959,78.046071,11.889059,walking
